CGPA,Projects,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,label,Practical Experiences,I+P,I+W,P+W,Aptitude*SoftSkills,Internships less than 2,Workshops/Certifications less than 2
7.3,1,81,4.8,1,1,76,87,0,4,1,3,4,388.8,1,0
6.7,1,70,4.6,1,1,64,73,0,2,1,1,2,322.0,1,1
7.2,1,63,3.8,0,0,66,66,0,1,1,0,1,239.39999999999998,1,1
8.7,2,90,4.8,1,1,74,84,1,6,4,4,4,432.0,0,0
7.7,2,77,4.3,1,1,73,80,1,3,3,1,2,331.09999999999997,1,1
7.3,2,83,4.2,0,0,61,64,0,4,3,2,3,348.6,1,1
8.3,1,71,4.1,1,1,55,59,1,1,1,0,1,291.09999999999997,1,1
7.6,1,80,3.9,0,0,56,67,0,2,2,1,1,312.0,1,1
8.6,3,90,4.8,1,1,85,78,1,7,5,4,5,432.0,0,0
7.5,1,88,4.3,0,0,86,84,0,2,2,1,1,378.4,1,1
7.4,2,80,4.2,1,1,62,79,0,3,3,1,2,336.0,1,1
8.6,3,89,4.8,1,1,74,61,1,4,4,1,3,427.2,1,1
6.8,1,75,3.8,0,1,57,67,0,3,2,2,2,285.0,1,1
8.0,3,76,4.6,0,0,70,67,0,5,4,2,4,349.59999999999997,1,1
7.9,3,82,4.3,1,1,76,81,1,5,4,2,4,352.59999999999997,1,1
6.5,3,81,4.5,0,0,72,82,1,6,4,3,5,364.5,1,0
7.0,2,69,4.3,0,1,55,68,0,3,3,1,2,296.7,1,1
8.0,3,88,4.8,1,1,82,81,1,7,5,4,5,422.4,0,0
6.9,2,90,3.9,1,1,78,85,0,4,3,2,3,351.0,1,1
8.3,3,90,4.8,1,0,75,80,1,7,5,4,5,432.0,0,0
7.4,1,76,4.0,0,0,60,70,0,1,1,0,1,304.0,1,1
6.7,2,67,3.9,0,0,59,69,0,3,3,1,2,261.3,1,1
6.6,3,62,3.8,1,1,57,72,0,4,4,1,3,235.6,1,1
6.6,3,81,4.5,1,0,72,77,0,6,4,3,5,364.5,1,0
7.5,1,74,3.9,0,1,60,62,0,3,2,2,2,288.59999999999997,1,1
7.2,2,75,4.3,0,1,75,75,0,5,3,3,4,322.5,1,0
7.5,2,69,3.5,0,0,55,62,0,3,3,1,2,241.5,1,1
8.1,3,81,4.5,1,1,83,84,1,6,4,3,5,364.5,1,0
8.1,1,77,4.1,1,1,62,75,1,3,2,2,2,315.7,1,1
8.2,2,84,4.8,1,1,68,88,0,4,3,2,3,403.2,1,1
8.1,2,83,4.7,1,1,78,86,1,4,4,2,2,390.1,0,1
7.5,1,71,4.1,0,1,73,66,0,1,1,0,1,291.09999999999997,1,1
8.3,1,85,4.7,1,1,83,68,1,3,1,2,3,399.5,1,0
6.9,1,65,4.1,1,1,70,61,1,2,1,1,2,266.5,1,1
8.0,3,90,4.7,1,1,74,84,1,6,4,3,5,423.0,1,0
8.3,3,83,4.3,1,1,76,84,1,5,3,2,5,356.9,1,0
8.4,3,73,4.2,0,1,75,86,0,6,5,3,4,306.6,0,1
7.6,2,68,4.1,0,1,55,68,0,4,3,2,3,278.79999999999995,1,1
8.1,2,83,4.1,1,0,66,66,0,3,3,1,2,340.29999999999995,1,1
8.2,3,86,4.8,1,1,77,83,1,7,5,4,5,412.8,0,0
6.5,1,76,4.1,0,1,55,58,0,3,2,2,2,311.59999999999997,1,1
8.4,1,89,4.8,1,1,62,87,1,3,1,2,3,427.2,1,0
8.1,3,90,4.8,1,1,83,84,1,7,5,4,5,432.0,0,0
6.9,1,75,4.1,1,1,55,76,0,2,2,1,1,307.5,1,1
7.6,1,66,4.2,1,1,55,67,0,2,1,1,2,277.2,1,1
8.3,1,83,4.0,0,1,65,66,0,2,2,1,1,332.0,1,1
8.3,1,72,4.7,1,1,66,71,0,3,2,2,2,338.40000000000003,1,1
6.5,2,73,3.7,0,1,64,72,0,2,2,0,2,270.1,1,1
6.5,1,80,3.8,0,1,64,69,0,2,2,1,1,304.0,1,1
6.6,1,74,3.9,0,1,63,63,0,1,1,0,1,288.59999999999997,1,1
7.6,1,84,4.1,1,1,72,72,0,2,2,1,1,344.4,1,1
7.6,3,90,4.8,1,1,89,84,1,7,5,4,5,432.0,0,0
6.6,2,75,3.9,0,1,55,69,1,2,2,0,2,292.5,1,1
8.4,3,90,4.8,1,1,79,84,1,7,5,4,5,432.0,0,0
6.5,2,80,4.2,0,0,57,71,0,2,2,0,2,336.0,1,1
7.4,3,81,4.6,0,0,80,69,0,5,5,2,3,372.59999999999997,0,1
7.7,1,70,3.6,0,1,55,68,0,2,1,1,2,252.0,1,1
8.2,1,69,4.2,0,1,76,65,0,3,2,2,2,289.8,1,1
6.5,1,83,4.2,0,0,58,76,0,3,2,2,2,348.6,1,1
7.0,1,68,3.7,0,0,55,68,0,3,2,2,2,251.60000000000002,1,1
8.7,3,90,4.8,1,1,80,79,1,7,5,4,5,432.0,0,0
8.5,3,81,4.5,1,1,78,84,1,7,5,4,5,364.5,0,0
7.4,1,73,3.6,0,1,59,64,0,3,2,2,2,262.8,1,1
8.8,3,90,4.8,1,1,75,82,1,6,4,3,5,432.0,1,0
7.4,1,65,4.2,0,0,55,70,0,1,1,0,1,273.0,1,1
8.5,1,87,4.8,1,1,78,85,1,5,3,4,3,417.59999999999997,0,0
8.0,3,90,4.8,1,1,77,86,1,7,5,4,5,432.0,0,0
8.4,2,84,4.7,1,1,76,71,0,5,3,3,4,394.8,1,0
8.1,3,87,4.6,0,1,73,85,1,7,5,4,5,400.2,0,0
6.7,2,68,4.1,1,0,79,70,0,5,3,3,4,278.79999999999995,1,0
7.6,3,90,4.8,1,1,85,80,1,6,4,3,5,432.0,1,0
7.3,1,82,3.9,0,0,81,60,0,2,2,1,1,319.8,1,1
7.9,1,75,4.3,0,0,75,75,1,2,2,1,1,322.5,1,1
6.5,2,67,4.1,0,1,57,71,0,3,3,1,2,274.7,1,1
7.7,1,70,4.4,1,1,65,70,0,2,2,1,1,308.0,1,1
8.5,3,90,4.8,1,1,85,86,1,7,5,4,5,432.0,0,0
8.2,2,71,4.7,0,1,68,66,0,3,3,1,2,333.7,1,1
8.3,3,90,4.8,1,1,72,88,1,7,5,4,5,432.0,0,0
8.2,3,90,4.4,1,1,88,87,1,7,5,4,5,396.00000000000006,0,0
8.7,1,82,4.2,1,1,74,87,0,4,2,3,3,344.40000000000003,1,0
7.6,1,82,3.7,0,1,55,67,0,2,2,1,1,303.40000000000003,1,1
8.6,3,86,3.8,1,1,78,72,0,4,4,1,3,326.8,1,1
7.4,1,79,4.3,0,0,61,76,0,3,2,2,2,339.7,1,1
8.2,3,86,4.7,1,1,81,88,1,4,4,1,3,404.2,1,1
7.6,1,71,3.3,0,1,64,72,0,2,2,1,1,234.29999999999998,1,1
8.3,3,84,4.4,1,1,83,84,1,7,5,4,5,369.6,0,0
7.8,3,81,4.3,1,1,76,82,1,4,4,1,3,348.3,1,1
8.5,3,86,4.5,1,1,75,81,1,6,5,3,4,387.0,0,1
8.1,1,67,3.8,0,0,59,57,0,3,2,2,2,254.6,1,1
7.4,2,72,4.4,0,1,60,70,1,3,2,1,3,316.8,1,1
8.1,3,69,3.9,0,0,82,69,0,4,4,1,3,269.09999999999997,1,1
7.6,3,73,4.8,0,1,62,73,1,5,4,2,4,350.4,1,1
7.8,1,70,3.5,0,0,70,66,0,3,3,2,1,245.0,0,1
7.3,1,68,4.7,0,1,68,58,0,3,2,2,2,319.6,1,1
8.6,3,72,4.0,1,1,80,64,1,6,4,3,5,288.0,1,0
8.3,3,90,4.8,1,1,87,81,1,7,5,4,5,432.0,0,0
7.9,2,90,4.1,1,1,77,78,1,3,3,1,2,368.99999999999994,1,1
6.5,1,73,3.7,0,0,57,67,0,1,1,0,1,270.1,1,1
7.7,1,66,4.2,1,1,56,69,0,1,1,0,1,277.2,1,1
8.1,3,83,3.8,1,0,67,60,1,5,5,2,3,315.4,0,1
7.7,1,80,4.7,0,0,56,65,0,4,3,3,2,376.0,0,1
8.0,3,89,4.8,1,0,72,81,1,5,4,2,4,427.2,1,1
7.8,3,75,4.2,1,1,82,82,1,4,4,1,3,315.0,1,1
8.2,1,77,3.8,0,0,57,67,0,2,2,1,1,292.59999999999997,1,1
8.5,3,84,4.8,1,1,73,84,1,5,4,2,4,403.2,1,1
8.4,3,90,4.8,1,1,82,88,1,6,4,3,5,432.0,1,0
8.2,3,90,4.8,1,1,70,86,0,7,5,4,5,432.0,0,0
7.4,3,80,4.6,0,1,71,72,0,4,4,1,3,368.0,1,1
6.6,1,82,3.9,1,0,73,78,0,2,2,1,1,319.8,1,1
6.5,1,67,3.5,0,1,55,67,0,1,1,0,1,234.5,1,1
7.7,2,90,4.8,1,1,81,88,1,6,4,4,4,432.0,0,0
8.2,3,77,4.0,1,0,69,85,0,3,3,0,3,308.0,1,1
8.1,3,85,4.8,1,1,74,84,1,6,5,3,4,408.0,0,1
7.9,1,61,4.4,0,0,55,64,0,2,1,1,2,268.40000000000003,1,1
7.7,1,64,3.8,0,0,60,68,0,2,2,1,1,243.2,1,1
8.3,3,90,4.4,1,1,78,87,1,7,5,4,5,396.00000000000006,0,0
7.4,1,80,4.1,1,0,55,71,0,4,3,3,2,328.0,0,1
7.4,2,86,4.5,0,1,82,65,0,4,3,2,3,387.0,1,1
7.7,2,71,4.4,0,1,59,74,0,3,3,1,2,312.40000000000003,1,1
8.5,3,90,4.8,0,0,82,63,1,6,4,3,5,432.0,1,0
7.7,1,76,4.0,0,1,59,62,1,4,2,3,3,304.0,1,0
7.5,2,66,4.0,0,1,58,76,0,4,3,2,3,264.0,1,1
8.2,3,87,4.8,1,1,74,87,1,7,5,4,5,417.59999999999997,0,0
7.9,2,85,4.8,0,0,81,79,1,4,3,2,3,408.0,1,1
7.5,1,72,4.6,1,1,55,64,0,2,1,1,2,331.2,1,1
7.8,3,75,4.6,1,1,83,80,1,5,4,2,4,345.0,1,1
7.6,2,87,4.3,0,0,60,80,0,4,3,2,3,374.09999999999997,1,1
7.8,3,90,4.7,1,1,78,82,1,7,5,4,5,423.0,0,0
8.3,3,90,4.8,1,1,76,77,1,8,5,5,6,432.0,0,0
7.0,1,79,4.3,0,0,55,70,0,2,2,1,1,339.7,1,1
6.6,1,73,3.9,0,1,55,61,0,2,2,1,1,284.7,1,1
8.6,3,90,4.8,1,1,79,87,1,7,5,4,5,432.0,0,0
8.0,3,90,4.8,0,1,65,86,0,5,5,2,3,432.0,0,1
7.7,3,87,4.8,1,1,80,82,1,7,5,4,5,417.59999999999997,0,0
8.2,3,81,4.2,1,1,68,85,1,3,3,0,3,340.2,1,1
8.4,3,90,4.8,1,1,70,82,1,7,5,4,5,432.0,0,0
6.5,1,76,4.7,0,1,59,68,0,1,1,0,1,357.2,1,1
6.9,1,60,4.6,0,0,80,67,0,1,1,0,1,276.0,1,1
8.1,3,90,4.8,1,1,89,84,1,7,5,4,5,432.0,0,0
6.6,1,75,3.9,1,1,63,69,0,3,2,2,2,292.5,1,1
7.9,1,87,4.2,0,1,80,75,0,4,2,3,3,365.40000000000003,1,0
7.5,2,83,4.7,0,1,62,83,1,3,3,1,2,390.1,1,1
8.6,3,90,4.8,1,1,70,84,1,6,3,3,6,432.0,1,0
7.9,3,90,4.6,1,1,75,87,1,7,5,4,5,413.99999999999994,0,0
7.5,2,70,3.5,1,1,80,76,1,2,2,0,2,245.0,1,1
9.0,3,90,4.8,1,1,85,80,1,5,5,2,3,432.0,0,1
7.9,3,80,4.7,1,1,77,83,1,5,3,2,5,376.0,1,0
7.3,1,67,4.4,0,1,57,58,0,3,2,2,2,294.8,1,1
7.9,3,86,4.6,1,1,76,88,1,4,3,1,4,395.59999999999997,1,1
7.0,1,74,4.5,0,0,57,61,0,2,2,1,1,333.0,1,1
7.1,1,75,4.4,1,1,74,82,0,5,2,4,4,330.0,1,0
7.3,2,83,4.5,1,1,56,71,1,3,3,1,2,373.5,1,1
8.4,3,88,4.3,1,1,84,84,1,5,3,2,5,378.4,1,0
8.4,3,89,4.8,1,1,71,85,0,5,5,2,3,427.2,0,1
7.9,2,69,4.0,0,1,57,73,0,2,2,0,2,276.0,1,1
7.6,1,74,3.9,1,0,55,65,0,3,2,2,2,288.59999999999997,1,1
8.2,2,86,4.5,1,0,78,65,0,4,2,2,4,387.0,1,0
8.1,3,77,4.5,1,1,84,68,0,7,5,4,5,346.5,0,0
7.6,1,70,4.4,0,0,58,63,0,3,2,2,2,308.0,1,1
8.4,3,90,4.8,1,1,79,83,1,7,5,4,5,432.0,0,0
8.6,3,87,4.7,1,1,86,84,1,7,5,4,5,408.90000000000003,0,0
7.4,1,74,3.8,0,0,73,70,0,2,2,1,1,281.2,1,1
7.6,1,71,4.2,0,0,64,71,0,3,2,2,2,298.2,1,1
8.0,3,90,4.8,1,1,78,85,1,8,5,5,6,432.0,0,0
6.5,2,67,3.9,0,0,55,67,0,3,3,1,2,261.3,1,1
7.3,2,82,4.5,0,1,57,82,0,2,2,0,2,369.0,1,1
8.3,1,72,3.8,0,0,58,67,0,2,1,1,2,273.59999999999997,1,1
6.9,2,80,3.4,0,0,55,71,0,3,3,1,2,272.0,1,1
7.5,2,70,3.8,1,1,78,87,1,3,2,1,3,266.0,1,1
7.7,3,85,4.2,1,1,74,82,0,6,5,3,4,357.0,0,1
7.7,2,61,3.7,0,1,55,63,0,4,3,2,3,225.70000000000002,1,1
8.0,1,77,4.4,1,1,56,75,0,5,3,4,3,338.8,0,0
6.8,3,61,4.3,0,0,59,68,0,4,4,1,3,262.3,1,1
7.5,1,75,4.1,1,1,83,57,0,2,2,1,1,307.5,1,1
7.6,1,84,4.2,1,1,62,64,0,2,2,1,1,352.8,1,1
8.3,1,83,4.0,1,1,76,67,1,4,2,3,3,332.0,1,0
8.3,1,83,4.4,1,1,59,86,0,5,3,4,3,365.20000000000005,0,0
8.5,3,90,4.7,1,1,76,87,1,6,4,3,5,423.0,1,0
6.5,1,70,4.0,0,1,59,71,0,2,2,1,1,280.0,1,1
8.7,3,90,4.8,1,1,90,86,1,7,5,4,5,432.0,0,0
6.7,1,78,4.3,0,0,60,66,0,2,1,1,2,335.4,1,1
8.3,2,80,4.3,1,1,71,84,1,4,3,2,3,344.0,1,1
7.4,1,70,4.0,0,0,56,67,0,3,2,2,2,280.0,1,1
7.7,1,88,4.2,0,1,65,88,1,4,2,3,3,369.6,1,0
7.4,1,72,4.0,0,0,55,69,0,3,2,2,2,288.0,1,1
8.3,3,80,4.8,1,1,75,67,1,4,3,1,4,384.0,1,1
8.0,2,88,4.4,0,0,75,80,0,6,4,4,4,387.20000000000005,0,0
8.4,3,84,4.8,1,1,81,84,0,6,4,3,5,403.2,1,0
7.7,3,86,4.7,1,1,69,88,1,6,4,3,5,404.2,1,0
7.7,2,86,4.5,0,1,72,79,1,3,3,1,2,387.0,1,1
7.8,2,85,4.3,0,1,68,78,1,5,3,3,4,365.5,1,0
7.5,1,79,3.9,0,0,55,73,0,3,2,2,2,308.09999999999997,1,1
7.5,1,78,4.3,0,1,55,71,0,4,3,3,2,335.4,0,1
8.3,3,73,4.5,1,1,71,87,0,5,5,2,3,328.5,0,1
8.0,3,88,4.4,1,1,78,83,0,3,3,0,3,387.20000000000005,1,1
8.0,3,86,3.8,1,1,87,86,1,7,5,4,5,326.8,0,0
8.5,3,85,4.5,1,1,86,84,1,5,5,2,3,382.5,0,1
7.5,3,90,4.8,1,0,64,82,1,7,4,4,6,432.0,1,0
8.1,3,90,3.8,1,1,90,77,1,7,5,4,5,342.0,0,0
8.3,3,89,4.8,1,0,82,84,1,7,5,4,5,427.2,0,0
7.5,3,79,3.8,1,1,58,67,0,5,4,2,4,300.2,1,1
7.5,1,75,4.3,0,0,80,82,0,2,1,1,2,322.5,1,1
7.0,1,70,4.1,0,0,56,62,0,2,2,1,1,287.0,1,1
7.8,2,82,4.8,1,1,77,68,0,4,2,2,4,393.59999999999997,1,0
7.4,3,73,4.1,1,1,86,78,1,6,4,3,5,299.29999999999995,1,0
8.1,3,90,4.7,0,0,67,76,0,7,5,4,5,423.0,0,0
7.6,2,80,4.8,1,1,75,83,1,6,4,4,4,384.0,0,0
7.6,2,81,4.4,1,1,75,88,1,4,3,2,3,356.40000000000003,1,1
7.8,3,78,4.8,1,1,78,67,0,6,4,3,5,374.4,1,0
8.7,3,90,4.6,1,1,81,82,1,7,5,4,5,413.99999999999994,0,0
7.7,2,74,4.5,0,0,55,68,0,4,3,2,3,333.0,1,1
7.4,1,70,4.3,0,1,72,75,0,3,2,2,2,301.0,1,1
7.8,1,87,4.4,1,1,82,79,0,4,3,3,2,382.8,0,1
6.7,3,86,4.1,1,1,86,82,1,6,4,3,5,352.59999999999997,1,0
6.5,2,81,4.1,0,0,55,85,0,3,3,1,2,332.09999999999997,1,1
7.5,1,71,4.1,0,1,66,74,0,2,2,1,1,291.09999999999997,1,1
7.9,2,86,4.8,0,1,87,84,0,5,3,3,4,412.8,1,0
7.4,2,82,4.8,1,1,88,66,1,4,2,2,4,393.59999999999997,1,0
7.5,1,77,4.1,0,1,58,70,0,2,2,1,1,315.7,1,1
7.6,1,80,3.7,0,1,61,58,0,3,2,2,2,296.0,1,1
6.7,2,76,3.9,1,1,55,84,1,5,4,3,3,296.4,0,1
7.6,1,83,3.4,0,1,55,64,1,2,1,1,2,282.2,1,1
7.7,2,78,4.4,0,0,71,68,0,6,3,4,5,343.20000000000005,1,0
8.4,1,78,4.5,0,1,55,66,0,1,1,0,1,351.0,1,1
6.8,1,65,4.6,1,1,55,63,0,3,3,2,1,299.0,0,1
8.2,3,73,4.3,1,1,55,70,0,7,5,4,5,313.9,0,0
7.5,1,72,4.5,1,1,55,70,0,1,1,0,1,324.0,1,1
8.4,3,90,4.7,1,1,74,84,1,7,5,4,5,423.0,0,0
7.7,1,71,3.9,0,0,65,67,0,2,2,1,1,276.9,1,1
6.5,2,65,4.2,1,0,57,62,0,3,2,1,3,273.0,1,1
7.9,3,75,4.6,0,1,82,84,1,6,4,3,5,345.0,1,0
7.7,2,75,4.1,1,1,79,66,1,3,2,1,3,307.5,1,1
8.1,3,77,4.8,0,0,62,81,0,5,3,2,5,369.59999999999997,1,0
7.6,3,87,4.3,1,1,76,82,1,7,5,4,5,374.09999999999997,0,0
8.0,3,78,3.7,0,0,55,71,0,6,4,3,5,288.6,1,0
7.6,2,74,4.7,0,1,77,85,0,4,3,2,3,347.8,1,1
6.5,2,69,4.5,0,1,61,68,0,4,3,2,3,310.5,1,1
6.7,1,74,4.0,0,0,60,63,0,1,1,0,1,296.0,1,1
7.9,2,81,4.3,1,0,84,61,0,4,2,2,4,348.3,1,0
8.5,3,90,4.8,1,1,79,88,1,4,4,1,3,432.0,1,1
6.5,2,79,3.1,0,1,63,69,1,4,3,2,3,244.9,1,1
6.5,1,66,3.3,0,0,55,60,0,3,2,2,2,217.79999999999998,1,1
6.7,2,76,4.6,1,1,71,68,0,4,3,2,3,349.59999999999997,1,1
8.6,3,84,4.6,1,1,80,85,1,7,5,4,5,386.4,0,0
7.4,2,64,4.7,1,1,77,65,0,3,3,1,2,300.8,1,1
6.5,1,85,4.3,0,1,73,71,0,4,2,3,3,365.5,1,0
7.5,1,75,3.6,0,0,55,62,0,2,2,1,1,270.0,1,1
6.5,3,81,3.5,0,1,55,62,0,5,5,2,3,283.5,0,1
8.6,3,89,4.5,1,1,80,72,1,4,4,1,3,400.5,1,1
8.3,3,90,4.8,1,1,73,83,1,6,4,3,5,432.0,1,0
8.5,3,72,3.8,0,1,55,65,1,5,4,2,4,273.59999999999997,1,1
7.6,3,87,4.8,0,1,79,62,1,5,3,2,5,417.59999999999997,1,0
6.5,2,81,3.6,1,1,89,80,1,5,3,3,4,291.6,1,0
8.4,3,75,4.4,1,1,68,86,1,4,4,1,3,330.0,1,1
7.6,1,62,4.1,0,0,55,68,0,2,1,1,2,254.2,1,1
8.4,3,86,4.7,1,1,90,80,1,6,5,3,4,404.2,0,1
7.2,3,90,4.7,1,1,83,86,1,7,5,4,5,423.0,0,0
7.9,1,79,4.4,1,0,55,85,0,1,1,0,1,347.6,1,1
6.6,1,71,4.3,0,1,56,64,0,1,1,0,1,305.3,1,1
8.3,3,79,3.7,1,1,68,84,1,5,3,2,5,292.3,1,0
8.1,3,81,4.7,1,1,84,83,1,5,5,2,3,380.7,0,1
8.6,3,90,4.8,1,1,89,84,1,7,5,4,5,432.0,0,0
7.7,3,82,4.5,1,1,68,79,0,5,4,2,4,369.0,1,1
6.5,1,77,4.7,0,0,55,83,0,2,2,1,1,361.90000000000003,1,1
8.6,2,90,4.6,1,1,81,80,1,5,4,3,3,413.99999999999994,0,1
7.8,2,77,4.4,1,1,69,80,0,3,3,1,2,338.8,1,1
6.5,3,78,4.2,0,1,78,71,0,6,4,3,5,327.6,1,0
7.5,1,78,4.6,0,1,68,71,0,3,1,2,3,358.79999999999995,1,0
8.3,2,90,4.6,1,1,80,83,1,6,4,4,4,413.99999999999994,0,0
8.3,3,89,4.7,1,1,70,86,1,6,4,3,5,418.3,1,0
8.5,3,90,4.8,0,1,76,80,1,5,5,2,3,432.0,0,1
7.6,1,72,4.4,0,1,69,76,0,2,1,1,2,316.8,1,1
8.6,3,84,4.5,1,1,73,85,1,7,4,4,6,378.0,1,0
8.3,3,90,4.3,1,1,75,82,0,7,5,4,5,387.0,0,0
8.4,1,69,4.4,0,0,76,65,0,4,2,3,3,303.6,1,0
9.0,3,90,4.8,1,1,76,83,1,7,5,4,5,432.0,0,0
8.4,3,90,4.8,1,1,80,82,1,3,3,0,3,432.0,1,1
8.6,3,90,4.8,1,1,80,85,0,7,5,4,5,432.0,0,0
7.6,1,79,4.2,1,0,57,61,0,2,2,1,1,331.8,1,1
7.6,1,77,4.8,0,1,63,68,0,3,2,2,2,369.59999999999997,1,1
7.5,1,68,4.5,0,1,59,63,0,3,2,2,2,306.0,1,1
7.4,3,80,4.4,1,1,73,72,1,6,4,3,5,352.0,1,0
6.5,2,82,4.3,1,1,82,88,0,4,2,2,4,352.59999999999997,1,0
7.7,1,72,4.5,0,1,72,63,1,2,2,1,1,324.0,1,1
7.4,1,72,4.1,0,1,76,74,0,2,2,1,1,295.2,1,1
8.3,3,90,4.7,1,1,80,85,1,6,4,3,5,423.0,1,0
6.7,3,85,4.4,1,1,84,83,1,5,5,2,3,374.00000000000006,0,1
7.4,2,83,4.7,1,1,59,81,1,6,3,4,5,390.1,1,0
7.8,2,90,4.5,1,1,80,64,1,5,3,3,4,405.0,1,0
6.5,2,76,4.5,1,1,75,82,0,3,3,1,2,342.0,1,1
8.4,0,75,4.7,1,1,76,76,1,1,1,1,0,352.5,1,1
8.2,3,90,4.8,1,1,80,88,1,7,5,4,5,432.0,0,0
8.2,3,83,4.7,1,1,72,86,0,5,3,2,5,390.1,1,0
7.0,2,77,4.1,0,1,66,73,0,3,3,1,2,315.7,1,1
7.5,2,77,4.7,1,1,86,88,1,4,3,2,3,361.90000000000003,1,1
8.5,3,82,4.4,1,1,76,65,1,7,5,4,5,360.8,0,0
8.2,3,81,4.8,1,1,75,83,1,6,4,3,5,388.8,1,0
8.2,3,90,4.2,1,0,80,84,0,5,3,2,5,378.0,1,0
8.3,3,90,4.3,1,1,82,80,1,7,5,4,5,387.0,0,0
7.7,3,76,4.4,1,1,61,83,0,6,4,3,5,334.40000000000003,1,0
7.5,3,73,4.3,1,1,78,86,0,6,5,3,4,313.9,0,1
7.4,1,72,3.6,0,0,55,71,0,2,2,1,1,259.2,1,1
7.7,3,90,4.8,1,0,78,81,1,7,5,4,5,432.0,0,0
7.4,1,80,4.0,1,1,69,67,0,3,3,2,1,320.0,0,1
7.6,3,78,3.9,1,1,72,85,0,4,4,1,3,304.2,1,1
7.8,1,83,3.7,0,1,64,71,0,3,2,2,2,307.1,1,1
7.0,3,75,3.9,0,0,56,70,1,3,3,0,3,292.5,1,1
8.0,3,90,4.4,0,1,82,67,0,5,4,2,4,396.00000000000006,1,1
8.3,1,90,4.1,0,0,63,66,0,1,1,0,1,368.99999999999994,1,1
7.4,1,88,4.0,0,1,56,66,0,2,2,1,1,352.0,1,1
7.3,2,73,4.0,0,0,56,75,0,4,3,2,3,292.0,1,1
7.9,3,80,4.2,1,1,79,85,1,5,3,2,5,336.0,1,0
8.7,3,90,4.8,1,1,74,81,1,7,5,4,5,432.0,0,0
6.9,1,64,4.6,0,0,55,61,0,3,2,2,2,294.4,1,1
7.5,1,88,4.6,0,0,55,60,0,2,2,1,1,404.79999999999995,1,1
7.0,1,73,4.6,0,0,56,62,0,3,2,2,2,335.79999999999995,1,1
7.9,1,80,4.8,0,1,83,69,0,1,1,0,1,384.0,1,1
7.4,3,70,3.8,0,0,78,86,0,4,4,1,3,266.0,1,1
6.5,2,84,3.8,0,1,81,62,0,4,3,2,3,319.2,1,1
7.5,3,84,4.6,0,0,81,62,0,5,4,2,4,386.4,1,1
6.8,1,69,3.9,0,0,62,60,0,2,2,1,1,269.09999999999997,1,1
7.6,2,70,4.2,0,0,56,74,0,3,3,1,2,294.0,1,1
8.5,3,90,4.8,1,1,70,86,1,7,5,4,5,432.0,0,0
6.5,1,68,4.0,0,1,55,69,0,2,2,1,1,272.0,1,1
7.4,2,65,3.9,0,0,55,67,0,4,4,2,2,253.5,0,1
6.5,2,78,4.5,0,0,64,69,0,3,3,1,2,351.0,1,1
6.6,1,74,4.3,0,1,56,73,0,3,3,2,1,318.2,0,1
8.0,3,90,4.7,1,1,76,84,0,7,5,4,5,423.0,0,0
8.4,3,89,4.6,1,1,77,85,1,8,5,5,6,409.4,0,0
7.5,1,74,4.7,0,0,55,64,0,2,2,1,1,347.8,1,1
7.4,1,68,4.1,0,1,81,73,0,1,1,0,1,278.79999999999995,1,1
8.2,3,90,4.8,1,0,76,88,1,7,5,4,5,432.0,0,0
7.6,1,74,4.5,0,1,70,66,0,2,2,1,1,333.0,1,1
8.3,2,85,4.2,0,0,56,67,0,2,2,0,2,357.0,1,1
7.4,3,76,3.7,1,1,74,83,0,6,4,3,5,281.2,1,0
7.6,1,77,3.7,0,1,55,67,1,2,2,1,1,284.90000000000003,1,1
8.3,3,88,4.0,0,1,77,63,1,7,4,4,6,352.0,1,0
7.4,0,69,4.4,1,0,63,60,0,2,2,2,0,303.6,0,1
8.5,3,90,4.8,1,1,82,88,1,6,4,3,5,432.0,1,0
8.2,3,88,4.2,1,1,66,88,1,4,4,1,3,369.6,1,1
6.5,3,76,4.3,1,0,76,77,0,6,5,3,4,326.8,0,1
7.1,1,73,4.1,0,1,55,64,0,1,1,0,1,299.29999999999995,1,1
7.6,1,65,4.1,0,0,65,63,0,2,1,1,2,266.5,1,1
6.6,1,68,4.8,0,0,55,71,1,1,1,0,1,326.4,1,1
7.9,1,90,4.5,1,1,73,82,1,2,2,1,1,405.0,1,1
6.5,1,77,4.3,0,0,55,66,0,2,2,1,1,331.09999999999997,1,1
7.3,3,72,4.4,0,0,66,71,0,3,3,0,3,316.8,1,1
6.5,1,83,4.6,0,1,69,70,0,2,2,1,1,381.79999999999995,1,1
7.6,1,63,3.8,0,0,62,60,0,3,2,2,2,239.39999999999998,1,1
7.2,2,82,4.8,0,1,55,66,0,2,2,0,2,393.59999999999997,1,1
8.3,2,87,4.7,1,1,86,85,1,6,4,4,4,408.90000000000003,0,0
7.6,2,70,3.7,1,1,63,71,1,3,3,1,2,259.0,1,1
6.5,1,89,3.7,0,1,55,71,0,2,2,1,1,329.3,1,1
8.2,3,81,4.6,1,1,77,81,0,5,3,2,5,372.59999999999997,1,0
8.5,3,90,4.8,1,1,77,88,1,7,5,4,5,432.0,0,0
7.8,3,82,4.8,1,1,76,83,1,5,4,2,4,393.59999999999997,1,1
