StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,label
6134,7.3,0,1,1,69,4.6,No,Yes,68,64,0
6135,8,1,2,2,83,4.3,Yes,Yes,72,88,0
6136,8.2,1,2,3,83,4.2,Yes,Yes,78,80,0
6137,8.4,1,2,1,73,4.5,No,Yes,75,84,0
6138,7.7,0,2,1,68,4,Yes,Yes,57,83,1
6139,7.7,2,2,1,84,4.7,Yes,Yes,78,82,1
6140,8,2,3,0,83,4.1,Yes,Yes,67,83,0
6141,6.5,1,1,0,87,4.8,No,No,63,66,1
6142,8.5,2,3,2,90,4.8,Yes,Yes,75,88,1
6143,6.5,0,1,2,89,3.8,No,No,72,72,1
6144,7.7,1,1,2,76,4.7,Yes,No,71,65,0
6145,6.6,1,3,2,90,4.6,Yes,Yes,73,65,0
6146,7.6,0,3,0,87,4.1,Yes,Yes,77,71,1
6147,8.3,1,2,0,72,3.9,Yes,Yes,74,79,1
6148,6.5,1,1,0,70,4.2,No,No,60,67,0
6149,8.2,0,3,2,76,4.7,Yes,Yes,83,85,0
6150,6.5,1,1,0,77,4.2,No,Yes,55,70,0
6151,6.6,1,1,0,71,3,No,No,65,62,0
6152,7.7,1,3,0,80,4.8,Yes,Yes,73,82,0
6153,7.9,2,3,1,75,4.5,Yes,Yes,79,80,0
6154,8,0,3,2,87,4.7,Yes,Yes,78,70,1
6155,8.1,0,2,0,73,4.7,Yes,Yes,78,67,0
6156,8.6,1,2,0,68,3.9,Yes,Yes,72,83,1
6157,8.1,1,3,0,75,4.5,No,Yes,71,68,1
6158,8.6,2,3,2,90,4.8,Yes,Yes,77,82,1
6159,8.6,2,2,1,78,4,Yes,Yes,81,77,0
6160,6.8,1,2,2,70,3.8,No,Yes,55,67,0
6161,6.7,0,1,1,68,3.4,No,No,65,69,0
6162,7.8,2,3,2,90,4.5,Yes,Yes,78,83,1
6163,8.3,0,3,0,90,4.7,Yes,Yes,69,82,1
6164,7.7,1,2,0,78,4.6,Yes,Yes,73,78,1
6165,7.5,1,1,0,90,4.6,No,Yes,68,73,0
6166,6.8,2,1,0,77,4,No,No,60,77,0
6167,8.4,0,3,2,69,4.5,Yes,Yes,55,84,1
6168,8.7,2,3,2,90,4.8,Yes,Yes,85,86,1
6169,7.5,1,2,2,80,4.3,Yes,Yes,65,80,1
6170,6.5,0,1,0,62,4.6,No,No,61,66,0
6171,8.4,2,3,1,86,4.4,Yes,Yes,57,80,1
6172,6.6,1,1,1,68,3.5,No,No,64,73,1
6173,6.7,0,1,0,79,4.4,No,No,76,66,0
6174,6.7,2,1,2,71,4,No,Yes,55,65,0
6175,6.5,1,1,0,67,3.1,No,No,65,68,0
6176,7.5,1,1,2,67,3.5,Yes,Yes,55,64,0
6177,8.5,1,2,2,74,4,No,Yes,83,79,0
6178,6.7,0,1,0,63,3.8,No,No,62,63,0
6179,8.2,1,1,1,68,3.9,No,Yes,70,66,1
6180,8.7,2,1,2,80,3.9,No,No,68,82,0
6181,6.9,0,2,1,82,3.9,No,Yes,78,59,0
6182,7.1,0,1,0,70,4.4,No,No,77,67,0
6183,8.3,1,1,1,73,4.1,No,No,78,83,0
6184,6.5,0,1,1,85,4.2,No,Yes,60,77,1
6185,8.6,2,2,2,76,4.7,Yes,No,67,84,1
6186,7.5,0,1,1,82,3.8,No,Yes,62,70,0
6187,7,0,1,0,69,4.4,Yes,Yes,71,72,1
6188,7.5,1,2,1,73,4.2,Yes,Yes,72,64,0
6189,8.3,2,3,2,90,4.6,Yes,No,74,84,1
6190,6.5,2,1,0,75,4,No,No,55,70,0
6191,8,2,3,2,89,4.8,Yes,Yes,79,80,0
6192,7.7,1,2,1,69,3.3,Yes,Yes,68,68,0
6193,6.5,1,3,0,81,3.8,No,Yes,63,57,0
6194,8.3,1,3,1,88,4.8,No,Yes,72,69,1
6195,7.3,1,1,0,71,4.4,No,No,55,74,1
6196,7.3,1,1,0,77,4,No,Yes,55,59,0
6197,7.9,2,3,2,90,4.8,Yes,Yes,82,88,1
6198,7.7,1,1,1,64,4.5,No,No,55,65,0
6199,7.5,1,1,1,70,3.3,No,No,59,58,0
6200,7,1,1,1,73,4.3,Yes,No,74,81,0
6201,6.5,0,3,0,72,4.2,Yes,Yes,75,69,0
6202,8,2,3,2,90,4.8,Yes,Yes,80,88,1
6203,6.5,1,2,2,76,4.8,No,Yes,81,85,0
6204,7.5,0,2,0,68,4,No,Yes,67,71,1
6205,7.3,0,1,0,78,3.6,No,No,56,70,0
6206,7.5,2,2,1,68,3.7,No,No,59,62,0
6207,8.4,2,3,2,90,4.8,Yes,Yes,80,87,1
6208,7.5,2,1,0,69,4.5,Yes,No,71,69,0
6209,8.4,0,2,0,71,3.8,Yes,Yes,56,63,0
6210,6.5,1,1,0,67,4.3,No,Yes,72,67,0
6211,8.3,2,3,0,88,4.8,Yes,Yes,77,81,0
6212,7.7,1,3,2,78,4.4,Yes,No,83,85,0
6213,8.1,1,2,0,87,4.3,Yes,Yes,76,66,0
6214,7.9,1,2,0,77,3.8,Yes,Yes,58,78,0
6215,8.8,2,3,2,90,4.7,Yes,Yes,80,86,1
6216,6.5,0,3,0,77,4.2,No,No,78,61,0
6217,7.6,1,2,0,82,3.9,No,No,58,68,0
6218,8.2,1,1,1,79,4.1,Yes,Yes,58,83,0
6219,6.8,1,2,0,80,4.5,Yes,Yes,56,67,1
6220,7.5,2,2,1,74,4.4,No,Yes,82,62,0
6221,7.6,0,1,0,71,3.9,No,No,59,64,0
6222,8.4,1,2,1,74,4.3,No,No,57,68,0
6223,8.4,2,3,2,90,4.5,Yes,Yes,69,81,0
6224,8.2,2,3,0,90,4.8,Yes,Yes,68,82,1
6225,7.6,0,3,2,82,4.5,No,No,78,64,1
6226,6.9,0,1,0,79,4.8,Yes,No,62,67,0
6227,8.4,0,1,0,85,3.7,Yes,Yes,57,71,1
6228,7.4,1,2,1,74,4.3,No,No,56,70,0
6229,7.5,1,2,0,81,4.7,No,Yes,56,69,0
6230,8.4,0,1,0,90,4.8,No,Yes,55,65,1
6231,8.3,1,3,0,90,4.7,Yes,Yes,71,86,1
6232,8.4,0,3,2,75,4.8,Yes,Yes,55,63,0
6233,7.7,0,1,1,85,4.4,No,Yes,61,65,1
6234,6.8,1,1,1,78,3.8,No,No,58,68,0
6235,8.6,2,3,2,90,4.6,Yes,Yes,74,88,1
6236,7.7,2,3,0,81,4.7,Yes,Yes,66,80,1
6237,8.4,1,0,2,81,4.2,Yes,Yes,74,88,1
6238,8.3,2,2,3,87,4.8,Yes,Yes,81,84,0
6239,7.6,1,1,1,71,4.2,No,No,57,68,0
6240,8.5,2,2,2,82,4.5,Yes,Yes,55,81,0
6241,7.4,2,3,2,89,4.8,Yes,No,88,82,0
6242,7,2,3,2,90,4.8,Yes,Yes,90,80,1
6243,8.2,1,1,1,78,4,No,Yes,56,70,0
6244,6.9,1,3,2,80,4.6,Yes,Yes,73,83,1
6245,6.8,0,1,0,63,3.6,No,No,55,67,0
6246,8.5,0,3,2,90,4.8,Yes,Yes,74,64,1
6247,8.2,1,3,2,90,4.8,No,Yes,71,83,1
6248,7.4,1,1,0,74,4.5,No,No,64,71,1
6249,7.9,0,2,2,87,3.9,No,Yes,63,69,0
6250,8.7,2,3,0,87,4.8,Yes,Yes,76,88,1
6251,7.8,1,3,0,76,4.4,Yes,Yes,74,74,0
6252,8.1,1,2,2,78,4.7,Yes,Yes,57,83,0
6253,8,1,3,0,80,4,Yes,Yes,83,68,0
6254,7.8,1,1,0,66,3.7,Yes,Yes,62,67,1
6255,6.8,1,3,0,83,4.4,No,Yes,58,63,0
6256,7.9,2,3,2,80,4.5,Yes,Yes,77,85,1
6257,7.4,1,2,0,75,3.9,No,Yes,69,70,1
6258,8.1,0,2,1,88,3.8,Yes,Yes,72,82,0
6259,8.6,0,3,0,86,4.5,Yes,No,70,83,0
6260,8.2,2,3,0,89,4.4,Yes,Yes,84,86,0
6261,8.1,2,2,0,80,4.8,Yes,No,55,82,1
6262,7.4,1,3,1,84,4.5,Yes,Yes,81,73,1
6263,8.2,2,3,2,85,4.8,Yes,Yes,73,85,1
6264,8.3,1,3,2,88,4.8,Yes,Yes,74,88,1
6265,6.5,1,2,1,69,3.8,No,Yes,56,71,0
6266,8.3,2,3,2,90,4.8,Yes,Yes,62,84,0
6267,6.5,1,2,0,76,4.3,No,No,58,66,0
6268,7.9,1,1,0,77,4.7,No,Yes,75,70,0
6269,8,2,3,2,90,4.8,Yes,Yes,75,83,1
6270,7.9,1,2,1,86,4.4,Yes,Yes,83,67,0
6271,6.5,1,1,0,69,3.5,No,Yes,55,72,0
6272,6.9,1,1,0,78,4.2,Yes,Yes,66,69,1
6273,6.5,0,1,1,81,4.1,No,No,71,69,0
6274,6.5,1,2,0,77,4.2,No,No,55,59,0
6275,7.4,1,2,2,82,4.3,Yes,Yes,77,72,0
6276,7.4,1,2,1,77,3.9,No,Yes,55,64,0
6277,8.7,2,3,2,79,4.4,Yes,Yes,78,80,1
6278,6.5,0,1,0,73,3.6,No,No,67,70,0
6279,8.1,2,1,2,72,4.1,Yes,No,59,69,0
6280,8.6,1,3,2,90,4.8,Yes,Yes,78,85,1
6281,7.7,1,2,1,76,3.7,No,Yes,72,69,0
6282,8.2,2,3,2,90,4.8,Yes,Yes,71,80,1
6283,7.6,2,1,0,79,4.8,Yes,Yes,55,70,0
6284,8.6,1,3,0,82,4.5,No,Yes,55,74,0
6285,7.9,2,3,2,90,4.7,Yes,Yes,80,88,1
6286,6.7,1,1,0,80,3.8,No,Yes,62,64,0
6287,7.8,1,3,2,80,3.4,Yes,No,55,67,0
6288,7.5,0,1,2,74,4,No,Yes,55,72,0
6289,6.5,0,2,2,85,4.1,No,Yes,71,72,0
6290,8.6,2,1,0,70,4.2,No,Yes,56,64,0
6291,8.2,2,3,2,83,4.6,Yes,Yes,69,77,1
6292,7.6,2,2,2,60,4.4,No,No,55,61,0
6293,8.1,2,3,2,90,4.8,Yes,Yes,75,86,1
6294,6.5,0,2,0,77,4.4,No,Yes,55,65,0
6295,7.8,0,1,2,68,4.5,No,No,82,85,1
6296,8,1,3,2,90,4.7,Yes,Yes,74,88,1
6297,8.2,1,3,2,90,4.8,Yes,Yes,66,84,1
6298,7.9,1,3,2,78,4.3,Yes,Yes,89,86,1
6299,7.7,1,2,2,82,4.7,No,Yes,84,85,0
6300,7.8,1,2,1,70,3.9,No,Yes,58,70,0
6301,6.6,1,3,2,79,4.6,Yes,Yes,78,75,1
6302,7.7,1,2,0,76,4.1,Yes,Yes,60,72,0
6303,7.7,1,1,1,86,4.3,No,Yes,60,63,0
6304,8,1,2,1,77,4.5,No,No,61,70,0
6305,7.5,1,2,1,78,4.7,No,No,55,66,0
6306,8.4,1,3,2,90,4.8,Yes,Yes,82,87,1
6307,7.5,1,2,2,87,3.9,Yes,Yes,81,70,0
6308,8.3,2,3,0,90,4.7,Yes,Yes,73,77,1
6309,7,1,1,1,62,3.4,No,No,55,63,0
6310,7.9,2,3,2,90,4.8,Yes,Yes,81,86,1
6311,8.4,2,3,2,88,4.8,Yes,Yes,84,87,1
6312,8.3,2,3,2,88,4.8,Yes,Yes,83,86,1
6313,8.3,1,1,1,71,3.9,Yes,No,55,59,0
6314,6.5,1,1,1,79,4.7,No,Yes,59,64,0
6315,7.5,1,2,1,79,4.5,No,Yes,64,68,0
6316,8.1,2,3,2,68,4.5,Yes,Yes,76,85,0
6317,7.7,1,3,0,71,4.2,No,Yes,80,82,0
6318,7.6,1,1,1,75,3.6,No,Yes,59,62,0
6319,7.5,0,1,0,74,4.5,Yes,Yes,71,80,0
6320,6.6,1,2,0,78,4.1,Yes,No,74,64,0
6321,8.2,0,1,3,84,4.8,Yes,Yes,88,69,1
6322,7.4,2,3,1,78,4.7,No,Yes,55,84,0
6323,8.6,2,1,0,86,4.4,Yes,Yes,82,79,1
6324,8.5,1,3,2,89,4.6,Yes,Yes,79,82,0
6325,8.4,1,3,0,90,4.8,Yes,No,75,82,1
6326,8.3,2,3,2,90,4.8,Yes,Yes,76,83,1
6327,7.4,1,1,0,72,4.2,Yes,Yes,55,66,1
6328,8.3,2,3,0,82,4.5,Yes,Yes,74,70,0
6329,8.5,2,1,1,78,4.4,Yes,Yes,66,86,1
6330,7.6,1,1,1,84,3.3,Yes,Yes,75,60,1
6331,7.4,0,2,2,83,4.5,Yes,Yes,82,71,0
6332,8.4,1,1,2,84,4,Yes,Yes,68,83,0
6333,7.5,1,2,1,80,3.7,No,Yes,55,66,0
6334,6.9,0,2,0,77,4.2,No,No,70,68,0
6335,7.7,0,2,0,85,4,No,Yes,55,64,1
6336,8.5,1,2,2,82,4,Yes,No,55,74,1
6337,8.3,1,3,1,85,4.3,Yes,Yes,65,82,0
6338,8.3,0,3,2,82,4.8,Yes,Yes,73,79,1
6339,7.6,1,2,1,86,4.4,Yes,Yes,64,68,1
6340,8,2,3,0,84,4.6,Yes,Yes,88,81,0
6341,7.2,1,1,1,74,3.9,No,Yes,57,69,0
6342,6.7,1,1,0,75,3.7,No,No,58,66,0
6343,7.3,1,2,1,68,4.6,No,Yes,65,70,0
6344,8,2,3,2,81,3.9,Yes,Yes,79,81,0
6345,7.6,1,1,1,72,4.6,No,Yes,78,66,0
6346,7.4,0,2,0,75,4.4,No,Yes,57,67,0
6347,8.4,2,3,2,83,4.7,Yes,Yes,83,84,1
6348,6.5,1,2,1,72,4,Yes,Yes,68,76,1
6349,8.2,2,3,2,81,4.8,Yes,Yes,84,64,0
6350,8.4,2,3,2,87,4.6,Yes,No,83,87,1
6351,8.6,2,3,2,90,4.7,Yes,Yes,83,88,1
6352,8.6,2,3,3,83,4.6,Yes,No,86,84,0
6353,7.9,1,2,0,67,4.4,Yes,No,73,72,1
6354,8.3,2,3,2,88,4.8,Yes,Yes,66,83,1
6355,7.7,1,1,1,74,4.5,No,No,55,62,0
6356,8,0,2,0,76,4.6,Yes,Yes,56,87,1
6357,8.5,1,2,0,73,4.2,No,Yes,55,61,0
6358,7.7,2,2,2,75,4.2,No,Yes,71,83,0
6359,7.5,1,3,0,83,4.2,Yes,Yes,75,80,0
6360,7.9,1,2,0,82,4.2,Yes,Yes,79,86,1
6361,7.4,1,1,0,80,4.3,No,Yes,58,69,1
6362,6.9,1,1,1,72,3.6,No,No,61,59,0
6363,7.9,1,2,1,81,4.8,No,Yes,74,65,0
6364,8.4,2,3,2,90,4.8,Yes,Yes,82,79,1
6365,8.4,1,3,0,73,4.7,Yes,Yes,72,73,0
6366,7.7,0,1,1,72,4.1,No,Yes,55,64,0
6367,8.5,1,3,2,80,4.6,Yes,Yes,74,68,1
6368,8.3,2,3,2,90,4.8,Yes,Yes,81,88,1
6369,7.5,1,3,1,72,4.2,Yes,No,90,80,0
6370,6.5,1,3,2,77,4.5,No,Yes,73,67,1
6371,8.6,2,3,0,87,4.7,Yes,Yes,76,73,0
6372,6.9,1,2,2,77,4.2,Yes,Yes,77,86,0
6373,8.2,2,3,2,76,4.8,Yes,No,71,83,0
6374,7.4,1,3,0,84,4.6,No,No,64,84,0
6375,8.4,0,3,2,83,4,Yes,No,62,64,1
6376,8.1,1,2,0,83,3.9,No,No,85,60,0
6377,8.6,0,2,2,83,3.9,Yes,Yes,70,85,0
6378,8.5,1,1,1,77,4.5,Yes,Yes,57,66,0
6379,8.2,2,3,2,90,4.8,Yes,Yes,85,88,1
6380,8.2,2,3,2,90,4.8,Yes,Yes,82,88,1
6381,8.7,2,3,2,81,4.6,Yes,Yes,79,85,1
6382,7.3,2,3,2,78,4.7,No,Yes,70,88,0
6383,7.9,2,3,0,90,4.8,Yes,Yes,89,86,1
6384,7.9,1,1,0,73,4,No,Yes,62,64,0
6385,8.4,1,2,0,81,4,No,Yes,55,59,1
6386,6.5,1,2,1,72,4.4,No,No,55,63,0
6387,7.5,1,2,0,60,3.6,No,Yes,55,67,0
6388,7.8,0,2,2,87,4.6,Yes,Yes,85,86,1
6389,8.1,2,1,0,90,4.5,Yes,Yes,88,84,0
6390,7.5,1,1,0,77,4.6,No,No,79,72,0
6391,6.6,1,1,1,67,4.1,No,Yes,63,67,0
6392,6.9,1,1,0,74,4.5,No,Yes,57,63,0
6393,6.8,1,1,1,75,4.3,No,Yes,55,67,0
6394,7.7,1,1,0,80,3.3,No,No,55,67,0
6395,7.5,1,3,2,78,4.8,No,Yes,68,69,0
6396,6.7,0,1,1,85,4.2,Yes,Yes,68,64,1
6397,6.5,1,3,1,75,4.5,No,No,60,64,0
6398,8.3,1,3,0,90,4.8,Yes,Yes,81,86,1
6399,8.6,2,3,2,90,4.8,Yes,Yes,82,81,1
6400,6.5,1,2,1,61,3.9,No,Yes,55,66,0
6401,6.8,1,1,0,77,4.2,Yes,Yes,64,64,0
6402,6.7,1,2,0,74,4.6,Yes,Yes,55,68,1
6403,7.6,1,1,0,81,4.1,No,Yes,55,68,0
6404,8.4,2,3,2,89,4.5,Yes,Yes,78,82,1
6405,8.4,2,3,0,90,4.7,Yes,No,76,83,1
6406,8.2,1,2,0,81,4.8,No,Yes,55,70,0
6407,7.6,1,1,1,73,3.9,No,No,65,70,0
6408,7.5,1,1,0,82,4.5,No,Yes,62,72,0
6409,8.6,1,3,2,82,4.8,Yes,Yes,90,85,1
6410,7.8,1,2,1,83,4.6,No,Yes,79,66,1
6411,6.8,2,3,2,84,4.8,Yes,Yes,81,88,1
6412,7.7,1,1,2,76,4.6,No,Yes,76,66,0
6413,8.6,2,3,2,76,4.2,Yes,Yes,81,84,1
6414,8,2,3,2,83,4.5,Yes,No,79,81,0
6415,7.3,1,1,0,77,3.7,No,No,55,65,0
6416,8.9,1,3,0,83,4.8,Yes,Yes,77,76,1
6417,7.7,1,1,1,73,4.2,No,No,55,67,0
6418,8.2,0,2,1,75,4.4,Yes,Yes,73,67,1
6419,6.9,1,1,1,84,4.7,Yes,No,55,73,0
6420,8.8,1,3,2,89,4.5,Yes,Yes,73,85,1
6421,6.8,1,1,1,69,3.7,No,No,63,65,0
6422,7.7,1,1,0,78,3.8,No,Yes,55,68,0
6423,8.6,1,3,3,88,4.6,Yes,Yes,79,85,1
6424,6.5,1,1,0,68,3.8,No,Yes,59,59,0
6425,7.9,2,3,2,79,4.3,Yes,No,68,82,1
6426,8.3,2,3,2,90,4.3,Yes,Yes,75,84,0
6427,6.5,1,2,0,84,4.6,Yes,Yes,57,66,0
6428,7.1,1,1,0,63,4.2,No,Yes,55,69,0
6429,8.5,1,2,1,66,3.9,No,Yes,63,72,0
6430,6.8,1,2,0,68,4.1,Yes,Yes,58,71,0
6431,7.4,0,1,0,79,4.2,Yes,Yes,61,65,0
6432,7.6,0,3,2,87,4.7,Yes,No,80,84,1
6433,7.5,1,2,1,71,4.1,No,Yes,58,65,0
6434,8.3,1,1,0,70,4.6,Yes,Yes,79,84,0
6435,9.1,2,3,2,90,4.8,Yes,Yes,74,82,1
6436,8.1,1,3,2,75,4.7,Yes,Yes,76,68,0
6437,7.6,0,2,0,85,4.2,Yes,Yes,81,83,1
6438,8,0,2,1,89,4.3,No,Yes,55,75,0
6439,7.5,1,2,0,64,3.8,No,No,55,67,0
6440,7,0,3,3,76,4.5,Yes,Yes,87,81,1
6441,7.5,1,1,1,70,4.4,No,No,59,69,0
6442,6.5,1,2,0,76,3.7,No,No,56,67,0
6443,8.3,1,2,0,77,3.8,Yes,Yes,63,80,0
6444,6.9,1,1,2,72,3.8,Yes,Yes,71,83,0
6445,8.1,2,3,2,90,4.8,Yes,Yes,90,86,1
6446,7.6,1,2,0,72,4.2,No,Yes,59,65,1
6447,6.8,1,1,0,74,4.3,No,Yes,55,66,0
6448,8.4,2,3,2,90,4.8,Yes,Yes,69,88,1
6449,7,1,2,0,73,4.5,No,Yes,55,80,0
6450,6.9,2,3,3,86,4.8,Yes,Yes,73,82,1
6451,7.3,1,1,1,80,3.8,No,No,71,71,0
6452,8.3,2,3,2,90,4.8,Yes,Yes,82,85,1
6453,6.9,1,1,0,78,3.9,Yes,Yes,73,62,0
6454,8.3,2,2,2,80,4.5,Yes,Yes,68,79,1
6455,7.2,1,1,1,72,3.7,No,No,57,65,0
6456,7.7,1,1,2,71,4,No,Yes,56,64,0
6457,8.4,2,3,2,90,4.7,Yes,Yes,89,86,1
6458,6.6,0,1,0,67,3.3,No,Yes,55,69,0
6459,7.8,2,3,2,90,4.7,Yes,Yes,70,84,1
6460,6.9,1,2,0,73,4.2,Yes,Yes,74,63,0
6461,7.6,1,3,2,85,4.4,Yes,Yes,69,61,1
6462,7.8,2,3,2,86,4.2,Yes,No,83,81,1
6463,8.3,0,3,2,90,4.7,Yes,Yes,85,88,1
6464,7.3,2,1,2,86,3.8,No,Yes,71,67,0
6465,7.8,1,3,1,79,3.7,No,No,55,67,0
6466,6.5,1,1,1,76,4.3,Yes,No,60,63,0
6467,7.5,0,1,0,82,4.4,No,Yes,58,85,0
6468,6.6,0,3,2,87,4.3,No,No,69,69,0
6469,6.9,2,1,0,73,4,No,Yes,84,67,0
6470,7.4,1,1,0,60,3.8,No,No,55,63,0
6471,7.5,1,1,1,63,3.7,No,Yes,57,66,0
6472,8,2,3,2,90,4.8,Yes,Yes,77,86,1
6473,8.3,2,3,2,90,4.8,Yes,Yes,80,81,1
6474,6.5,1,1,1,66,4,No,Yes,60,73,0
6475,8.6,1,3,2,82,4.6,Yes,Yes,75,84,1
6476,7.5,2,3,0,81,3.9,Yes,Yes,65,65,0
6477,7.6,0,1,1,77,4.3,No,Yes,55,63,0
6478,7.5,1,1,1,77,4.6,No,No,56,67,0
6479,8,1,2,1,80,4.3,Yes,Yes,74,88,0
6480,8.2,2,3,2,90,4.6,Yes,Yes,78,85,1
6481,6.5,1,1,0,78,4,No,No,55,71,0
6482,7,1,1,0,81,3.6,No,Yes,55,70,0
6483,8.4,2,1,0,90,4.6,Yes,Yes,72,82,0
6484,7,1,1,1,70,3.3,No,Yes,55,68,0
6485,7.4,1,1,1,65,4.3,No,No,63,66,0
6486,7.9,1,2,1,86,3.8,Yes,Yes,73,87,0
6487,8.1,1,3,1,82,4.6,Yes,Yes,78,75,1
6488,6.5,0,1,0,64,4.1,No,No,56,69,0
6489,7.6,2,3,0,76,4.8,Yes,Yes,71,85,0
6490,8.2,1,3,2,81,4.5,Yes,No,70,83,1
6491,7.6,1,1,1,68,4,No,No,57,63,0
6492,7.5,1,2,0,89,4.5,Yes,Yes,79,83,1
6493,8,2,3,0,90,4.4,Yes,Yes,78,85,1
6494,7.8,2,3,0,83,4.4,Yes,No,85,83,0
6495,8.6,2,3,2,88,4.8,Yes,Yes,76,85,1
6496,6.7,1,1,0,85,4,No,Yes,58,71,0
6497,8.1,1,1,0,86,4.8,No,Yes,61,82,1
6498,7.8,1,2,0,82,3.9,Yes,Yes,86,66,0
6499,7.7,1,1,1,74,4.3,No,Yes,58,65,0
6500,7.6,1,3,2,84,4.6,Yes,Yes,79,76,1
6501,6.5,2,2,2,85,4.4,Yes,Yes,84,83,1
6502,7.6,2,3,0,84,4.5,Yes,Yes,78,87,0
6503,7.3,0,1,2,85,4.7,Yes,Yes,74,84,1
6504,6.6,1,2,0,65,4.2,No,No,83,72,0
6505,8,2,2,2,87,4.8,Yes,No,82,83,1
6506,6.6,0,2,0,73,4.8,Yes,Yes,72,65,0
6507,6.8,0,2,0,73,4.2,Yes,Yes,81,67,0
6508,7.5,1,1,0,83,4.4,No,No,83,61,0
6509,8.3,2,3,2,88,4.8,Yes,No,79,83,0
6510,8.2,0,1,1,81,4.2,Yes,Yes,68,84,1
6511,8.2,1,3,0,84,4.1,Yes,Yes,77,67,1
6512,8.1,2,3,2,90,4.8,Yes,Yes,85,84,1
6513,7.3,0,3,1,70,3.8,Yes,No,56,76,1
6514,7.6,2,2,0,77,4.5,No,Yes,69,65,0
6515,8.4,2,2,2,71,3.8,Yes,Yes,62,80,1
6516,7.9,0,2,0,82,4.2,Yes,Yes,75,60,1
6517,8.1,0,1,2,77,4.6,Yes,Yes,76,88,1
6518,8.1,1,3,2,90,4.2,Yes,Yes,81,86,1
6519,8.4,1,2,3,90,4.7,Yes,Yes,84,71,1
6520,7.6,0,1,0,82,3.8,No,No,80,70,0
6521,7.6,1,1,0,72,4.5,No,No,55,57,0
6522,8.2,1,2,1,83,4.7,Yes,Yes,83,82,1
6523,8.2,0,1,0,73,4.1,Yes,No,61,63,0
6524,6.7,0,1,0,75,4.6,No,Yes,63,61,0
6525,8.2,2,3,2,86,4.4,Yes,Yes,78,66,1
6526,8.2,2,3,2,90,4.6,Yes,Yes,81,79,1
6527,8.5,2,3,2,84,4.5,Yes,Yes,74,86,1
6528,8.4,2,2,2,81,4.2,Yes,Yes,89,85,1
6529,7.7,1,1,1,73,4.2,Yes,Yes,70,79,0
6530,8.6,2,3,2,81,4.8,No,Yes,68,79,1
6531,8.5,2,1,1,70,4.3,Yes,Yes,58,63,1
6532,8.4,1,3,2,90,4.8,Yes,Yes,85,82,1
6533,7.8,1,3,2,75,4.3,Yes,Yes,55,79,0
6534,7.7,2,3,0,90,4.6,Yes,Yes,75,86,0
6535,6.5,0,3,0,85,4.3,No,No,55,70,0
6536,7.7,1,3,2,85,4.8,Yes,No,85,83,0
6537,8,2,2,2,87,4.8,Yes,Yes,78,73,1
6538,7.5,1,1,0,60,4.2,No,Yes,55,59,1
6539,7,1,2,0,72,4.6,Yes,Yes,68,74,1
6540,6.5,1,2,0,81,3.3,No,No,55,70,0
6541,7.5,1,2,0,78,4,Yes,Yes,66,85,0
6542,6.7,1,1,0,81,4.5,No,Yes,65,61,0
6543,8.4,0,3,2,90,4.8,Yes,Yes,83,85,1
6544,8.4,2,3,2,90,4.8,Yes,Yes,74,87,1
6545,8.1,1,3,2,90,4.7,Yes,Yes,71,85,0
6546,7.6,0,1,0,78,4.3,Yes,Yes,76,77,1
6547,8,0,3,1,90,4.1,Yes,Yes,64,61,1
6548,8.7,0,2,2,89,4.6,Yes,Yes,77,85,1
6549,8.4,2,1,1,77,4.4,No,Yes,60,69,0
6550,8.3,1,3,2,82,4.7,No,No,59,63,1
6551,7.5,0,1,1,64,4.3,No,Yes,55,64,0
6552,7.5,0,1,0,68,3.4,No,No,61,59,0
6553,7.6,1,1,0,78,3.6,Yes,Yes,56,69,0
6554,7.7,1,1,0,77,4,No,Yes,55,70,0
6555,8.5,2,3,2,90,4.8,Yes,Yes,71,87,1
6556,8.1,2,1,1,87,3.8,No,Yes,55,63,0
6557,6.7,0,3,2,86,4.8,Yes,Yes,67,73,1
6558,6.5,0,2,1,60,3.1,Yes,No,60,67,0
6559,8.4,0,1,1,85,4.8,Yes,Yes,75,81,1
6560,6.8,0,3,2,75,4.4,Yes,Yes,84,85,0
6561,6.6,2,3,2,90,4.8,Yes,Yes,63,83,1
6562,6.5,1,2,0,69,3.7,No,No,55,66,0
6563,8.1,2,3,2,88,4.8,Yes,Yes,74,81,1
6564,7.2,1,2,0,82,3.6,Yes,Yes,71,74,1
6565,7.4,0,1,2,90,4.5,Yes,Yes,76,68,1
6566,8,2,3,2,90,4.8,Yes,Yes,69,86,1
6567,7.8,0,1,0,73,4.4,No,No,56,68,1
6568,7.6,1,1,2,79,4.4,Yes,Yes,65,69,1
6569,8.1,1,3,2,83,4.7,Yes,Yes,85,86,1
6570,6.5,1,2,1,79,4.2,Yes,Yes,81,64,1
6571,6.5,1,2,0,69,4.7,No,Yes,80,69,0
6572,6.8,1,1,0,79,4.3,No,No,55,63,0
6573,8,1,3,3,87,4.6,Yes,No,83,88,1
6574,7.7,0,1,0,73,4.3,Yes,Yes,57,65,1
6575,8.2,2,3,2,90,4.8,Yes,Yes,81,87,1
6576,6.5,1,2,1,72,3.5,No,No,57,65,0
